label,text
0,@auburnjones want me to call your job? I'm sorry  I'm havin a rough one too our date got delayed and stuff.
1,"@TrinityScar trinity doing a bill impersonation, I wanna see that "
0,@she_shines92 I think... I think I am giving up. For now. Maybe in a few years but... 
0,@JEANNENA 4real? Dam I'd say go to the store and get some maximum strength hydrocorisone cream Its strong and medicated hope it helps 
1,woohoo. sitting on win7 now 
0,"I don't want to go to school, i want to stay here and watch mythbusters "
1,@Iva_nyc Welcome love 
0,"@BIOSShadow I'm not going, sadly.  Maybe next year, eh?"
0,@cynthia_yo I'm sick too! 
1,@Applecored thanks 
1,@patphelan A non-roaming phone cannot be a winner 
0,@EveSophie15  i cant wait to see the videoooooz.x
1,Is now sleepy but the coffee keeps me Kicking  LMAO
0,"back from UP... 5+ year old did NOT like it (disturbed at some chase scenes)  i did, crying like a fool at the first five minutes"
1,"@RollinsWallace hahaha, as cartoon mascots go, the virl.com monster has some very nice details... a good shadow + realistic tonsils. "
0,My eyes are itching. I hope this isn't the swine flu. 
0,My world feels a little emptier already 
1,@SheenaNastaja Yea yea I've watched the song 
0,I went money hunting in my room and found all this! Is it sad that I find it interesting?    http://tinyurl.com/phn2z7
0,"@eskimojoelted yeah  and LOL at what that borat dude did to him at ze MTV awards, HAHAHAHA so cruel."
0,"My semi-vacation is over, back to real life.  Friday, Sunday and Monday were great. Saturday not so much, but 3 out of 4 days isn't bad."
1,@dww84 oh - am I overloading?? lol ... sorry .... am liking what ppl have to say tonight  How's you?
1,"@xxJadeyyxx Nah, I've bought so-called &quot;rare&quot; 7&quot; vinyls for like, $2 because no one wants them anymore  (most of them were limited to 500)"
1,@musicsinmyveins http://twitpic.com/50u1d - Awww...3 kitties...DBSL will love these 
1,Misty start to the day. We have another session at PACE today and later I am going out for the evening! Won't be tweeting much 
1,"@iheartmissy You rule. I love Iron maiden,They are a legend "
1,"@damnredhead That, and it makes me feel better  There, I said it!"
1,"@e_anderson  Hey There buddy, Great music to Wake Up too  Hope your doing alright"
0,@sm0othie but it is and still nothin  i just copy n paste into HTML and it shows up as blank box
1,sang Cabaret  been wanting to for a while! yay! I looove this new karaoke place!!!
1,Wednesday said &quot;has egg on his face&quot; around a tenuous turkey! 
1,my TV is acting up....give me a Brothers and Sisters update later k @jonathanrknight?  Thanks!
1,Just ate the spaghetti which by the way i help preparing. 
0,@AmeliaWorthing I second this. It's been raining all day. I want Mr. Sun to come out and make me smile 
1,@donnajfox @naturcounselor @Frenz4Life @TheTAZZone Thx SO much 4 the #FollowFriday recommendation! ++Appreciated &amp; so are YOU! 
0,(@wendyisastar) @melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww. 
1,Sunset: http://digg.com/d1sbsu?t - vote for my picture! 
1,@SteelTownErick I am so proud of you 
0,I seriously miss my LP 
0,"@LauraRepetti no   I live in the middle of no where, three hrs nth of melb and eight hrs sth of syd. fail of a town "
0,@StevieWynn Lol; so did I; off to Rare Breeds today for a party wiv son; quite windy here  might change xx
0,@GiniLovesJonas You still haven't told me what movie you are seeing!  Now I won't know till tomorrow damn it. Have fun @ movies Gini pooh!
0,"Instead of thanking me for all of the hard work i did today, my aunt complained about what i did wrong. "
0,@GizzYGuAp I told u what happen da last time I tried dat! I'm ova it I need to find a new way to find guys  (LoL j/p)
1,@TempleofAnubis Yeah those 2 are hilarious.  Everyone's going to the limit tonight for the final.  More entertaining for us 
1,@TferThomas Thank you!  
1,"@ashinynewcoin yeah, that'd be the one  sorry to be repetitive!"
1,Hello @FrankieMcC it's a look at how local businesses and individuals are using Twitter to network and support what they're doing 
0,@1CloudStrife stupid! You told your followers to follow people but not me 
1,"@roquieman Thanks Tom! it is great stuff, indeed. "
1,"What works for me might not work for you. What works for you might not work for me. That's life and the interwebz, people. "
1,@TDLQ Well it was just so so close the whole time! But at least they pulled it out! WOOT LAKERS! 
0,"(@brettbum) note to self, if you let old site fade, shut it down &amp; redirect it or be attacked by hentai porn spammers    Clean up unde ..."
0,@MrFlossy aww...I'm  2 late 
1,@HotSexyBiscuits lol...that's cute ! I like the new default look 
1,@BethTana Hey Elizabeth! Is Sanctuary a Sci-Fi show? Have a great Sunday! 
1,@RihannaOfficial hello  i like you're music so much. my favourite song is Disturbia pretty cool. ^^ greets from Switzerland
1,"@AllanGoesDMB hahah, no i wasn't serious ;) And she'd say &quot;Tell him yourself!&quot; So on a serious note, best of luck with your job search. "
0,"@thebookwright You are too kind. Yes, I want this darned flu out! Have lived on a couple of digestives and cream crackers for days now! "
1,@1critic no its cool - they provide for germany's population so i can go and say: no kids for me 
1,@kr8tr That's right about the temp here 
0,"@Jayme1988 lol... its crap... it gone all cold and cloudy!  the fam are out for dinna and i had a shit salad! lmao goin to gym soon, you?"
1,Show was amazing we blew the power out TWICE mother fuckerssss  hahaha
0,"@brinalovesjoe Thanks! I don't think I'll ever see them again, i get this feeling next month won't work out "
1,"@PembsDave hahaha,  that's so wrong. "
0,@agentsarah6 FUNNY Re: IE but unfortunately NO CHOICE at werk.  Oracle CRAP Server designed around it.  Won't work with 7   Or 8...
0,@harknesslabs @mpr312 @mikestern am unable to &quot;allow&quot; video access 2 adobe flash player in tinychat.  I have ff on ubuntu 8.04. any help?
1,"monash to klpac with zhen yao in 25 mins,score!  #fb"
0,@VirtualLee The song had gone by the time I got there. 
1,"watching SNL on E!  DEBBIE DOWNER, today was somuchfunnnn"
1,@Cherye101 you and all those drinks!  do you make them yourself or do you buy them?
0,@justineville where? all i can find are free trials 
0,I left my window open last night now my room is freezing! I'm not a happy camper 
1,@Vic773 You are so sweet!   What's your plan for today?
0,"@MsDee821 I know, right?! #fuqtwitter is totally a home wrecker "
1,@jenny_n_alen_06  all Nuggets haters stop &amp; realize this year was a great 1 4 us we just buckled under pressure nothing we can't f ...
1,@Djalfy I sound really Brummie lol but most of all I just hate looking at myself! 
1,@kuhrabbyPATTY Haha those 3 years are gonna be super fun  I promise
1,aw isn't the county beautiful 
1,@RavenWoodSierra How do we know an update is really an update ...  ... ? Could it be something else?
1,"After seeing the New Moon trailer the wait for November is going to be that much harder, but only 172 more days to go "
1,It's nearly done already  that's goood! I have to clean my room because my uncle is coming up tomorrow &amp; I possibly have to share a room..
1,"@hellonhairylegs Trueblood and Dexter should be back within weeks! Best. Shows. Ok, maybe not Ever but Currently at any rate. "
0,@JJonasLover09 man they don't  gonna see if toys r us has it they should
0,"@javastix as of now, it still ain't up yet "
1,@yat4ever I always enjoy the glimpses into your bright window 
1,@heykim - it's allll good. If I'm gonna get tossed away for somebody ... Might as well be Shaq!  
0,"@Bdav anyway I Kantorovich? I know, mega lame "
0,need sum1 thats available 2 me at all timez.. 
0,gonna read magazines &amp;&amp; ice my ankle todayy 
0,"For Mother's Day, my cat gave me another ER cat visit. Thanks Sonny!  for giving mami a heart attack this morning. I love you! xoxox"
0,@LittleYellowJen 
1,@ddlovato sombody told me that you'll come to germany  when will you come? please answer or reply  ? &lt;3
1,"I am sorry to my Jr fans, but Brad K stole Jr's lips...hehehehe "
0,Reading Seventeen mag on a Saturday. 
0,@Sarah_Lady I may have had a heart-attack if that were me...  I saw them at Reading in 1990 - was it then? You don't look old enough! ;)
1,Waiting for my bro to come home so we can go out for lunch. Currently chilling outside with my cat in the sun 
1,"@tommcfly tom, i need you here in brazil! when you come again? i heard that you're back in october, is true?  Xx"
0,"thermometer just hit 101, to hot to climb "
1,WTF @ me losing followers because I said that I love titties!! (They probably didn't have any)  Oh well!!!
1,"@mark_boardman promise less, deliver more "
1,@loveablefreak all world wanna more jonas now? 
1,@Renato71 With them you'll see a change over a shorter amount of time. 
1,@PayneQ101 Good seeing you and @damonranger on Thursday 
1,@jbfan345 me too 
1,Need a Lift Today? Listen to some FEEL GOOD MUSIC here http://bit.ly/EUNLs ENJOY !! (Please ReTweet)  http://tipjoy.com/twitter
1,@CampWildGirls I hear that. Cuttin' the grass Friday about killed me! 
0,Talking to class mates...everyone is saying m gonna miss u ppl....me too yaar m gonna miss u all too..luv ya 
1,"@KeithDriscoll If Ive designed it, I'd buy it. The guy's a genius. "
1,@lovemarguerite hahahaha thank you  lets just agree to be awesome together.
1,"@yikessdeedee well thats because sometimes i pass the limit of tweets, so i have to use the twitter mobile site "
1,oh cool moving 90210 gifs on DGOF rofl at Naomi &amp; Annie  are those their names? i barely remember XS rofl ohwell.
1,"@Miowkitty Depends, was it a nice bra? If it was...I'd say better than before. If it's a wash day spare, then probably better than before "
1,@stonesimon yup  except doctors &amp; neighbours.
0,@MollieOfficial yous were amazing last night at hampden  how did vanessa go off stage at one point  Love Karina xxxx
1,@tommcfly you know. I had the most amazing dream last night. i met you&lt;3 
1,@AllTimeCassie girlie you'll be fine.  and i bet you will.
0,@TraceyHewins nope its not.  nice to have decent weather tholol. ill risk the burn for the nice weather
0,@RespectMileyC  i'll pray for her too.
0,"@ImChrisJamez I was just checking lover bunny. I almost called you on my way home, but you wouldn't have answered so I didn't "
1,@metaphoricxeyes i think i might #joetrohmanisawesome on my other account :L @ieroNINJA_bckup  so i dont run out of tweets lmaoo
1,OMFG Mike i could kiss you they are playing nyc in sept Now im gonna start crying  happy tears happy tears 
0,oky this blogtv  is not going good  i cant talk to my self :* no views in 6 more mins then ill stop http://www.blogtv.com/People/Paiige_
1,@MrFlossy bottle of red and codral works wonders for the flu 
0,"Freaken science test has changed my bloody mood, i hate it.  i want to die."
1,@YaaaaZ still got couple of units though.. useless booking receipts .. 
1,@kuraihime Thank you kindly! 
1,"@mybonescostme Aww, thatÊ»s good.  Yay!"
0,@qubicmx -- Wish I'd had the same problem when I went to Calgary. It would have saved me those long distance roaming text charges. 
0,Can we people stop wounding me please  spymaster is going to get very annoying - well done to the creators!
1,@ObrittanyHIO yay!! good for you babe!!!  double yay!!
1,"@jdictionary nope, it was a game programming job and Disney that brought us here . The weather was just an added bonus  I do love storms"
1,Okay I'm off to lunch. Our grandma cooked for us  Yummy!  Cya later &lt;3
0,dang! its 6:40...I over slept!... y didn't yall wake me up  ... I got 20 mins 2 get dress'd &amp; b  @ skoo... ugh!
0,I don't want to go to work tomorrow night.  These two-day weekends suck! Thank goodness I have a 5-day weekend coming up.
1,@bethanie Why Presten of course 
0,I've gone all  again. What's going on?
1,@SummerJersey NICE FRIEND! Idk how to fish but Imani does my Pop Pop (Bless him) and Mom taught her 
0,@peckhar aiya.. still d same rm2 la.. no more teaing buddy 
1,"@mileycyrus this is silly but i had a dance tryout on friday &amp; i find out today if i made it, could you wish me luck &amp; pray for me please "
0,@Sak_Pase I guess u ain like me den.. My hair cut short..  lol
1,"@thelarssan sure, why not! Don't worry, be happy "
0,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy 
1,@KNBR just getting back to san leandro from the game. I have a dandibley type wake up call tomorrow morning - bright &amp; early 
1,@robbieg8s But he was much cuter than the clash.  They dug out their best looking bloke for the night.
1,@MissHipHop hehe  im doing well home slice  u seen the new interview?/ and how r u?
1,@GoingFlying thanks for the followfriday! Happy #FLYDAY ! I like to follow you too! 
1,@nikko11 My pleasure 
1,@marshmallow_s O enty lama al7en 7a6aa aml 
0,@xopegahxo owwww 
1,thinks that Kellan Lutz is hot when he smokes 
0,"@kazzba not at home, so can't listen  Damn I like the 5 bros million sis song, have you tapes it or how that works?"
1,@neotigress @JanetVanderhoof Big Hug and Thanks for your kind words 
1,@Diamondhead94 your late 
1,texting with one phone and tweeting with the other 
1,@JohnGrovers Take a look at my facebook group!? http://tinyurl.com/c44c6r Come on in!  x
0,"Sleeeeeeeeeepy  3rd sortie.. Yawn, there's nothing to do here at the hangar and we only can go back after everyone is done with flying :S"
1,"@the_architect yes! I play tenor sax myself, always love a good sax player "
1,@CocaBeenSlinky  haha wise words 
0,@verenarrb where are u going nooooooooow? 
0,hmm this picture works. why wont the one i actually chose work though? 
