label,text
0,"now we're talking. i'm in traccic in abuja. haha! but even at that, it's only like kingsway rd on a sunday "
0,just got in from a walk. rain rain rain!! 
1,thanks to user user user for the props and blips   http
1,"user user yes, and i think my title was quot;teresa medeiros makes more magic than christina dodd!quot;  via ht ..."
1,user thank you. you do 2. 
1,user - oh pineapple cake m you do it so good haha black lover 
1,user don't even worry about that!! mtv isn't all that anyways!! you deserve something bigger and better!! 
0,"user ouch, that sucks.  "
1,i'm wiped out from a long busy day.anyone got any good stories to tell before i go to bed? i need a bedtime story 
0,user i think it's the small butt. 
1,user sounds like one helluva way to jump start your day though! i'd be game!!! 
1,139 subscribers off 10 :0  
1,"user they probably want to know what site he downloaded it from, so they can get their own copy "
0,"finally finished-ish after about 90 minutes, i need to clean myself and my laptop urgh up "
0,"my season ticket is bought amp; paid for and will be with me in july, yay. we're definitely having electric turnstiles put in though, boo! "
1,user have you trotted your new avatar out on http ? it'll prob be a hit there 
1,"user ah ok, have you got now the album? and no, we aren't stupid  it's good to learn english hahaha "
1,"user yo  im fay lautner, howre you? xd"
1,user you r a bad ass growl back..... hahaha    
0,"johnny rockets johnny rockets johnny rockets! oh bf, mos def i wish you were here cause i'd bring you with me! "
0,user eh ill try. gotta play soccer tomorrow 
1,"user lol, i know. "
1,user congrats on sway sway being on radio  xoxo.
1,"user any app for that matter cant hold your tweets unless you keep it perma. running in bg. for all, there is twitter.com "
0,user yepp not looking promising for reading at all 
1,just got my hair cut. : its really short now.  but i like it. 
0,"two months ago, i became irrelevant. "
1,dontuhateitwhen i start twittering random lame ish.. lol... just unfollow 
0,getting up early is only going to mean i've got enough time to fish out my stuff from my suitcase after the weekend. not make me early. 
1,user thank you and am most humbled by the descriptive prose. 
0,"user aww... really?  ok, finish your essay so that in the next two days you'll be essay free!"
1,user 
1,user better than last time   you will go one weekend and make a profit! lol
1,"user good morning, sydney!   happy satur-data!"
1,user did you get the mail? she said she just sent it  xx
0,user omg!!!!!!! lol you could've met greg!!!!!! 
0,"user i clicked on the haydn performance, and i get the message, quot;not available in your areaquot; "
1,"user ah, ok... i think we should make a noughties one at some point tho  x"
0,"ahh someone told me i had a dirty mouth, i shall resist! "
1,user thanks 
1,"user aw, what a friend! yer so lucky to have himher "
1,so glad david and i are friends again 
0,my birthday ends in 15 minutes! 
1,user answer my really cool questions 
1,"user my pleasure, you are worth it "
0,"going to see wolverine with user later this arvo, was gonna go to mini ptub but can't make it, will have to raincheck till the next one "
1,user e  what r you up to tonight then?
1,user make the most of those precious hours and have some fun! 
1,user have heard a bit about that... will have to check it out. have liked eliza d ever since buffy 
1,user great!  and we love you!   happy man day!
0,how i wished there were zune for mac... not liking to have to move to use windows for interacting with me player 
0,user lifts scare me so much  such a girl  your little ones are getting lots of treats this past week!
1,im feeling a little confident for this bio final tomorrow  but i still think i need a little more studying;to make me even more confident.
1,user happy birthday fir then mate  ??
1,user nothing lol 
1,user ya but you have to know when to hold them.know when to fold them.know when to walk away..know when to run. 
1,user goodnight! 
1,user lmao...that would have been funny!! what happened to it..did it get claimed by one of the neighbours again? 
1,i'm writing chapter 120! almost done! 
1,user thanks and enjoy your day 
1,user woot woot  haha we need to research every contest possible!
0,"im watching 'la rosa de guadalupe', its very nice, tho its sad too  poor girl man. "
1,user your not all bad ... parker is a good booth boy lol anyway it's part of your charm .. being a lil bit bad ass 
0,"user i searched for it, couldn't find it  we discussed it over chat, how it had been deactivated and never reactivated, i ? you twin"
1,"user i wonder who's 1st on cursebird, cause i really want to follow them "
1,"user sure, these are the photos we took today for user  http  enjoying the new hemp beanie "
1,user my day started like 10 houres ago  but i had school boring
1,user i'll go anywhere i won't be shotkidnappedbeheaded for being american. 
0,user sorry for ruining it for you! 
0,user just started to rain here. left my coat at home 
1,user you sound like a mastercard commercial 
1,user remember the crunchie dude 
0,holyst drop by 37  57. twitter.com
1,user you are too kind! i swear i'm always feeding someone! 
0,my parents know how to piss me off- asking me to do something that i already decided i was doing. twice. 
1,user that was adorable!! thanks for the rec 
0,i wish we can give ms. malvas' cake to her tomorrow! 
1,"i am gone, have to go to my connect group!  adios amigos, remember you were born to be a champion, so be amp; act like one! "
1,"wow you're such an inconsiderate, selfish asshole. "
0,...but it didn't work. huhu 
1,"user thanks for the ff earlier, very kind "
1,user don't start complaining. haven't had sun in two years  lol
1,its good to have internet back 
0,this pain no sleep routine is getting kinda old now. i'm so so so tired of this  so tired.
1,"user thanks  got your email btw, thanks for the thought "
0,user i wouldn't know. am stuck in an office. bah!!! 
0,"user your just mean, very mean  lol"
0,waking up and wishing everyone a happy father's day! now i gotta head to work. 
1,? w00t.. i didn't know magnificent was u2's new single.  it is my favourite song out of no line on the hori.. http
1,"user sorry, misread  don't worry, didn't do anything bad yet "
1,"user waves hi, brad!  still dancing over pens win giggle how are you today?"
1,user why thank you for that 
1,user thanks for the music!  lol
1,user i love your new picture by the way!! 
0,i am starting to really not believe him. i hate it. i hate not knowing.   kben :
1,watching quot;this is howie do itquot;  
0,i'm hungry  finished with play practice now at lucian's trying to figure out what to eat! 
0,"revising about employees contracts n policies was probably the most boring hour of my life! i think my right arms burnt, oh no "
0,sorry. will take grumpy self away: no point snarling in public. wish wasn't so busy living own sermon illustration re spirit leaking away 
1,duran duran  rio getting the late night loopiness but otherwise doing good user  how are you? th... ? http
0,user why thank you will 
1,i am so excited to this new idea. yay user user user user 
1,"user you think so? well, good for you?  anyway, what school do you go to in welly? ;"
1,user i need to trash my phone because its super gay. and i haven't even gotten in yet 
1,"user  you live! what's the matter, lady ash? someone being mean to you?"
1,http - my view. its a lovely day 
1,user tweet a pic 
1,i'm closing lappy-top for a while...gonna eat and hang out wif user  maybeh steal some of his chzcake xd chubsunite
1,"user that's not how it's done, you need to fill in forms these days rather than homicide  do it, banks desperate for business"
1,user do you like spongebob taylor? what cartoon you like the most? sory bout my terrible english 
1,user the nametags that we have are awesome! just wait until you see them!!! 
0,user omg! why did you cry?  i'm the cry baby! not you. d;
0,"user hey, when did user last talk to you? and how did you get on his tops and not me? "
1,seem to be getting lots of ff today!  i like it!  thanks all!  highlight reports all finished!  i can now wind down for the wend ahead!
0,user that's awful 
1,send a postcard and receive a postcard back from a random person somewhere in the world! i'm ready!  http
0,user i think im sick as well  you going to school tomorrow?
0,"today was the day i was supposed to be getting married.  the economy ruined that, thanks economy."
1,well... i guess i'm about to head out and go.... well idk where yet... but i'mma go somewhere! lol i'm kinda tipsy  tgif
0,"user you have no crunchy nut? we have no peace , theres work going on in my house i had to get up at 8  xx"
