label,text
1,user where r you user hit you up amp; no answer..r you alive!!!!!  lol
1,tag fa cup to boo to the itv buzzup for the fa cup today http lets have it 
0,user i kinda thought so when i saw the timestamp on your tweet  allah ysa3dech! how late do you sleep during the weekend?
0,"user also the one i'm on now, the card reader isn't working, so cashless means no shopping "
0,user i do want to care! you just make it so extremely difficult sometimes  i do want to love you  yes? : night  x
1,"user get you wl..tweeting from phone, not even i do that  "
1,user thanks for the follow no really thanks lol 
1,"user thanks dude, i am. "
1,user i'm sure i c have done better-that's why i'm amazed at how well all 3 of my kids dodid in school! 
1,user thats right! i'll bring you season one. 
1,off to make dinner. spag bol tonight.. my specialty.  
0,user lucky you get to stuy friedman!! work sucks esp on weekends  user
0,user lol i have nver seen it 
0,user yeh ill show that bitch whoz boss  tsk!
0,"user  owh babe, i hope you get well soon. its so nice outside today n i bin in al day! :o x"
0,user that was just mean 
1,"user yeah, i just hope they keep dating, like having a long distance relationship or something "
0,user  you and your phone problems.
1,user http  how much i love alex's band. 
0,"funny, when cbs' offices are right accross the street from my office! a-ha! fail no craig episodes. "
1,user wow that was so really nice of you  im stunned lol
1,user something like that 
1,user noo you don't  i was gonna make you something though : but then i never came back into the ninja thread and forgot. oops
1,user done!  churning up the 40gb of my music now... yay!! 
1,now i am off to have a shower and get squeeky clean. 
1,user hahaha. i second that 
0,user i know. least they could do would be give me a letter. 
1,user i'm afraid there seems to be something going wrong with the server today. tried contacting user we'll sort it out asap 
0,is so sunburned i could cry 
0,i'm disappointed in the cruise picture  i really hope my picture this saturday is better
0,editing my myspace. it doesn't look good 
0,user  you don't mean that. i hope. b-
1,user aw..thanks.  
1,user your gonna win both awards tonight because your fans love you and voted as much as they could! 
1,"user it was great and in the morning i'll go out-city wone of my friend, we'll make some biker riders wooho "
1,the new moon trailer was soo amazzing.. will watch it the whole day 
0,user gah! how short is cod4! it's over already 
1,user hug indykitty sleep tight indy... 
0,user the character you like had to die 
1,user good morning quot;truck and fishquot; special encore tonight please 
1,user my pleasure  but there's a little prob! everything you download from itunes is locked and can not be played anywhere else lk wmp
1,user watching mortal thoughts 1991 on lifetime 
1,"user later, bud - have a relaxing weekend - sounds like you need it. "
0,"-o user wish i could go but i can't, i'm busy  and i have no way to get there, i live in canada.. http"
1,"user omg !! people is really fast!!! ha,ha "
1,user i'd blame it on the baby amp; dog 
0,user i think i must have blocked that one out of the memory banks ... now i'm going to be depressed for the rest of the day 
0,mango sale?! so not a good time!!!  hiks..
1,user ok guys please follow my friend user  he has good music also he knows user amp; user follow him!
0,interwebz still isn't working. 
1,user aw hope you get better soon.. brazilians will miss your angelic voice 
1,user you mean it's not???? 
1,user :o the killers!! awesome!! have fun! 
0,"still awake, reading local news online... huuf, hate this insom attack!! "
0,"bad news on the day though... i'm sneezing my nose raw, coughing a little, and feel a sore throat coming on. i can't be getting sick. "
1,user yup! 
1,user have a good tuesday to u!!  x
1,user yes oopsie lols  i can wait till the bday though. . . 
0,"user yeah, ticketmaster is usually fast for me  so that sucks! hope you get the tickets though!"
0,after for hours sleep i am pooped 
1,back from maths  went okay! tweet later 
1,user  no probs 
0,thinking i should get up now but i feel just as bad as yesterday 
1,"just finished taking pictures of my shoes, hehe. will use them on the gym tomorrow "
1,satisfied 
1,user user smackdown smackdown! with the ginormous biceps we're a'building 
1,"user i've been alright, finally finished w school, well except 1 more final. you? i submitted my 100sir for uci so i'm excited "
0,i'm trying to make everything fine. but i think i can't 
0,user but the stuff needs to be mixed. no1 ever makes me cakes 
0,user i dont know either haha. its not fair user is comin to my city in december but no one can come with me 
0,"grandfather, you'll be okay "
1,"user nothing much - jus being bored, watching youtube vids  whats up wif u?"
1,user i love new brighton 
1,user thanks! as bella gets more exp topping...beware! it was such a fun shoot 
0,"user yes, they keep trying to assassinate me "
1,user actually that sounds great. 
0,"user i agree. so pleased for them! aidan was great too, i felt bad for him  flawless were great too though."
1,user i love green  haha it's cool what did you have?
1,hello to any new peeps... erm heres the warnin.. if your a prude or have a problem with a bit of cussin..then your better off leavin..now..  
0,user awesome ! aw i wanna be there 
0,omg! i do a 130-930 today. which means i'm going to miss the game  i hope my girl user will be on later....
1,user lol that mr soft mint ad used to hurt !!!!! 
1,"user totally agree! lol, imagine a cd of a dvd commentary....whole other levels of geek "
1,user haha cool thanks!! people actually call me tsar  and i have a twitter empire before i try to take over russia again!
1,user at least you got to go and have an awesome time!  and also i heard you met user ! 
0,user oh bugger  hands over some super happy vibes ... to a better tomorrow!
0,"tonight was good , quite tired actually but im not going to go to bed lol ! miss user  hope your having a great time!- loveult;3"
0,"user i wish i could go to your concert, but i dont live in usa "
0,"user but the manga i read that are violent are usually depressingly so, ie. main characters dying all the time. "
0,user umm........ actually not even possible on to days a week wage 
1,subo is just amazing  loved when she signs i dreamed a dream!
0,user how am i starting trouble? 
1,user afternoon 
1,user hecks yeah i deff plan too  hehe how old r u?
1,user well that's a relief 
1,gonna go sit in the garden 
0,user that's so sad 
1,user lucky!  he must like you :p
1,user  just a plain pinstriped jersey. 
0,my ipod has broke 
0,user lol i'm sure we will hear all about it tomorrow xd i wish i couldve gone! 
1,"hey user guys, could you please play some nsync?  haha! it's gonna be me or byebyebye.  ginoandfran live gt; http"
1,user i suspect you'll be fine  warmest wishes x
1,user chalega  thanks
0,"nya. can't believe i'm awake already. can't sleep more, though  i have a whole art assignment to finish today..."
0,user he was my first love  so sad!
0,busy day in work  lots to do!
1,user hah coolage... luv that movie  ... amp; i wonder how the remake is gunna be!! hmm agha...
0,user come home 
1,"user thanks, i didn't want to buy it if i couldn't use it. says, allows you to carry all of your files, music, photos, videos and more "
0,yes slowly but surely they  seem to be working but i'm not at 100  sad
1,user when i do it'll beo n my flickr page 
1,hi everybody 
1,night tweets ! i've been up for 19 hours!!!! argh... pub and revision tmrw 
0,user ugh its horrible!! poor us  ppl in airport looking at me like i have swine flu!!
1,user thnx 
0,"user ?  aww, fuckfuckfuck! you reminded me i was supose to clean my room  oh well no computer fer another night haha"
1,when you join bodybychocolates your chocolate becomes a biz tax write off. http any questions? plz ask! 
1,user why limit your story to 140 ch. tell all what is annoying you at w.iamsoannoyed.com 
1,user what's the weather like back home? we're on our way! missing the mountain 
